Project,Bug,TestSuite,ScoringScheme,Family,Formula,TotalDefn,KillDefn,HybridScheme,AggregationDefn,Score,ScoreWRTLoadedClasses
Closure,13000019,developer,first,sbfl,dstar2,tests,,none,,0.00441551896043563,0.00993124522536287
Closure,13000019,developer,first,sbfl,barinel,tests,,none,,0.00467847790597026,0.0105226841469726
Closure,13000019,developer,first,sbfl,tarantula,tests,,none,,0.00467847790597026,0.0105226841469726
Closure,13000019,developer,first,sbfl,ochiai,tests,,none,,0.00441551896043563,0.00993124522536287
Closure,8900398,developer,first,mbfl,muse,elements,passfail,none,avg,0.00104725922980049,0.00244582043343653
Closure,8900398,developer,first,mbfl,ochiai,tests,exact,none,max,0.00277059720288991,0.00647058823529412
Closure,8900398,developer,first,sbfl,opt2,tests,,none,,0.00102074633790681,0.00238390092879257
Closure,8900398,developer,first,sbfl,dstar2,tests,,none,,0.00137867037847153,0.00321981424148607
Closure,8900398,developer,first,sbfl,barinel,tests,,none,,0.00471929475707563,0.0110216718266254
Closure,8900398,developer,first,sbfl,tarantula,tests,,none,,0.00471929475707563,0.0110216718266254
Closure,8900398,developer,first,sbfl,ochiai,tests,,none,,0.00139192682441837,0.00325077399380805
Closure,9800111,developer,first,mbfl,muse,elements,passfail,none,avg,0.0961935163296343,0.226590763992339
Closure,9800111,developer,first,mbfl,ochiai,tests,exact,none,max,0.0113757848613976,0.026796481520891
Closure,9800111,developer,first,sbfl,opt2,tests,,none,,0.000308674506497222,0.000727105057813719
Closure,9800111,developer,first,sbfl,dstar2,tests,,none,,0.000308674506497222,0.000727105057813719
Closure,9800111,developer,first,sbfl,barinel,tests,,none,,0.00207037778748137,0.00487692416826275
Closure,9800111,developer,first,sbfl,tarantula,tests,,none,,0.00207037778748137,0.00487692416826275
Closure,9800111,developer,first,sbfl,ochiai,tests,,none,,0.000308674506497222,0.000727105057813719
Closure,13000036,developer,first,mbfl,muse,elements,passfail,none,avg,0.329125990204779,0.74025974025974
Closure,13000036,developer,first,mbfl,ochiai,tests,exact,none,max,0.329125990204779,0.74025974025974
Closure,13000036,developer,first,sbfl,opt2,tests,,none,,0.348415124522017,0.783644249488652
Closure,13000036,developer,first,sbfl,dstar2,tests,,none,,0.348415124522017,0.783644249488652
Closure,13000036,developer,first,sbfl,barinel,tests,,none,,0.348415124522017,0.783644249488652
Closure,13000036,developer,first,sbfl,tarantula,tests,,none,,0.348415124522017,0.783644249488652
Closure,13000036,developer,first,sbfl,ochiai,tests,,none,,0.348415124522017,0.783644249488652
Closure,8900681,developer,first,mbfl,muse,elements,passfail,none,avg,0.0950288327699344,0.221934984520124
Closure,8900681,developer,first,mbfl,ochiai,tests,exact,none,max,0.0218134818055279,0.0509442724458204
Closure,8900681,developer,first,sbfl,opt2,tests,,none,,0.000198846689202625,0.000464396284829721
Closure,8900681,developer,first,sbfl,dstar2,tests,,none,,0.000198846689202625,0.000464396284829721
Closure,8900681,developer,first,sbfl,barinel,tests,,none,,0.00122622125008285,0.00286377708978328
Closure,8900681,developer,first,sbfl,tarantula,tests,,none,,0.00122622125008285,0.00286377708978328
Closure,8900681,developer,first,sbfl,ochiai,tests,,none,,0.000198846689202625,0.000464396284829721
Closure,4400069,developer,first,mbfl,muse,elements,passfail,none,avg,2.37577658197023e-05,7.52134180737844e-05
Closure,4400069,developer,first,mbfl,ochiai,tests,exact,none,max,1.78183243647767e-05,5.64100635553383e-05
Closure,4400069,developer,first,sbfl,opt2,tests,,none,,0.000451397550574344,0.0014290549434019
Closure,4400069,developer,first,sbfl,dstar2,tests,,none,,0.026418635591509,0.0836373208980482
Closure,4400069,developer,first,sbfl,barinel,tests,,none,,0.037905515365335,0.120003008536723
Closure,4400069,developer,first,sbfl,tarantula,tests,,none,,0.037905515365335,0.120003008536723
Closure,4400069,developer,first,sbfl,ochiai,tests,,none,,0.0279628903697896,0.0885261930728442
Closure,8900678,developer,first,mbfl,muse,elements,passfail,none,avg,0.000291641810830516,0.000681114551083591
Closure,8900678,developer,first,mbfl,ochiai,tests,exact,none,max,5.30257837873666e-05,0.000123839009287926
Closure,8900678,developer,first,sbfl,opt2,tests,,none,,0.000198846689202625,0.000464396284829721
Closure,8900678,developer,first,sbfl,dstar2,tests,,none,,0.000198846689202625,0.000464396284829721
Closure,8900678,developer,first,sbfl,barinel,tests,,none,,0.00122622125008285,0.00286377708978328
Closure,8900678,developer,first,sbfl,tarantula,tests,,none,,0.00122622125008285,0.00286377708978328
Closure,8900678,developer,first,sbfl,ochiai,tests,,none,,0.000198846689202625,0.000464396284829721
Closure,4800620,developer,first,mbfl,muse,elements,passfail,none,avg,3.57504617767979e-05,8.7627059235892e-05
Closure,4800620,developer,first,mbfl,ochiai,tests,exact,none,max,1.7875230888399e-05,4.3813529617946e-05
Closure,4800620,developer,first,sbfl,opt2,tests,,none,,0.00186498242268963,0.00457121159013904
Closure,4800620,developer,first,sbfl,dstar2,tests,,none,,0.00544002860036942,0.0133339175137282
Closure,4800620,developer,first,sbfl,barinel,tests,,none,,0.0254960376571531,0.0624926977450637
Closure,4800620,developer,first,sbfl,tarantula,tests,,none,,0.0254960376571531,0.0624926977450637
Closure,4800620,developer,first,sbfl,ochiai,tests,,none,,0.00548769588273849,0.0134507535927094
Closure,13000025,developer,first,mbfl,muse,elements,passfail,none,avg,0.000290350502361152,0.00065304714261071
Closure,13000025,developer,first,mbfl,ochiai,tests,exact,none,max,0.000816268393430409,0.00183592498583011
Closure,13000025,developer,first,sbfl,opt2,tests,,none,,0.00331985668737468,0.00746691638532246
Closure,13000025,developer,first,sbfl,dstar2,tests,,none,,0.00430595273312954,0.00968481234135883
Closure,13000025,developer,first,sbfl,barinel,tests,,none,,0.00555500772441903,0.0124941472190049
Closure,13000025,developer,first,sbfl,tarantula,tests,,none,,0.00555500772441903,0.0124941472190049
Closure,13000025,developer,first,sbfl,ochiai,tests,,none,,0.00496335009696611,0.0111634096453831
Closure,11200599,developer,first,mbfl,muse,elements,passfail,none,avg,1.05321916437591e-05,2.4414658561e-05
Closure,11200599,developer,first,mbfl,ochiai,tests,exact,none,max,0.000526609582187957,0.00122073292805
Closure,11200599,developer,first,sbfl,opt2,tests,,none,,1.05321916437591e-05,2.4414658561e-05
Closure,11200599,developer,first,sbfl,dstar2,tests,,none,,1.05321916437591e-05,2.4414658561e-05
Closure,11200599,developer,first,sbfl,barinel,tests,,none,,6.31931498625549e-05,0.000146487951366
Closure,11200599,developer,first,sbfl,tarantula,tests,,none,,6.31931498625549e-05,0.000146487951366
Closure,11200599,developer,first,sbfl,ochiai,tests,,none,,1.05321916437591e-05,2.4414658561e-05
Closure,5400079,developer,first,mbfl,muse,elements,passfail,none,avg,0.187732549072032,0.431129758493655
Closure,5400079,developer,first,mbfl,ochiai,tests,exact,none,max,0.00844417708263708,0.0193921408104789
Closure,5400079,developer,first,sbfl,opt2,tests,,none,,0.340435131341488,0.78181283258289
Closure,5400079,developer,first,sbfl,dstar2,tests,,none,,0.340435131341488,0.78181283258289
Closure,5400079,developer,first,sbfl,barinel,tests,,none,,0.340435131341488,0.78181283258289
Closure,5400079,developer,first,sbfl,tarantula,tests,,none,,0.340435131341488,0.78181283258289
Closure,5400079,developer,first,sbfl,ochiai,tests,,none,,0.340435131341488,0.78181283258289
Closure,4700327,developer,first,mbfl,muse,elements,passfail,none,avg,0.000249895876718034,0.000571957729600174
Closure,4700327,developer,first,mbfl,ochiai,tests,exact,none,max,0.000172547152971976,0.000394923194247739
Closure,4700327,developer,first,sbfl,opt2,tests,,none,,0.000386743618730291,0.000885172676762175
Closure,4700327,developer,first,sbfl,dstar2,tests,,none,,0.000386743618730291,0.000885172676762175
Closure,4700327,developer,first,sbfl,barinel,tests,,none,,0.00545605997501041,0.0124877437629371
Closure,4700327,developer,first,sbfl,tarantula,tests,,none,,0.00545605997501041,0.0124877437629371
Closure,4700327,developer,first,sbfl,ochiai,tests,,none,,0.000386743618730291,0.000885172676762175
Closure,12100144,developer,first,mbfl,muse,elements,passfail,none,avg,0.301192045993987,0.736584799545947
Closure,12100144,developer,first,mbfl,ochiai,tests,exact,none,max,0.301192045993987,0.736584799545947
Closure,12100144,developer,first,sbfl,opt2,tests,,none,,0.319747876997732,0.781964294928022
Closure,12100144,developer,first,sbfl,dstar2,tests,,none,,0.319747876997732,0.781964294928022
Closure,12100144,developer,first,sbfl,barinel,tests,,none,,0.319747876997732,0.781964294928022
Closure,12100144,developer,first,sbfl,tarantula,tests,,none,,0.319747876997732,0.781964294928022
Closure,12100144,developer,first,sbfl,ochiai,tests,,none,,0.319747876997732,0.781964294928022
Closure,500042,developer,first,mbfl,muse,elements,passfail,none,avg,0.000288037577825538,0.000733199853360029
Closure,500042,developer,first,mbfl,ochiai,tests,exact,none,max,0.000664702102674318,0.00169199966160007
Closure,500042,developer,first,sbfl,opt2,tests,,none,,0.000858573549287661,0.00218549956290009
Closure,500042,developer,first,sbfl,dstar2,tests,,none,,0.000869651917665566,0.00221369955726009
Closure,500042,developer,first,sbfl,barinel,tests,,none,,0.00101367070657834,0.0025802994839401
